id,stop_name,location
900000138429,善福,"113.007492,36.60756"
900000138429,石峪,"113.010171,36.600069"
900000138429,郄家烟,"113.015622,36.588528"
900000138429,上丰,"113.017791,36.582704"
900000138429,赵家烟,"113.020332,36.575642"
900000138429,苗家岭,"113.02449,36.565666"
900000138429,栗家岭,"113.030069,36.555607"
900000138429,西垴头,"113.033577,36.549099"
900000138429,职校,"113.035049,36.546825"
900000138429,创新公司,"113.041369,36.540836"
140400010110,颐龙湾,"113.084143,36.198613"
140400010110,府西西环路口,"113.088761,36.198157"
140400010110,客运西站,"113.09242,36.197732"
140400010110,市中医院,"113.098663,36.196441"
140400010110,府后西街口,"113.104338,36.194171"
140400010110,长治二中,"113.109809,36.192027"
140400010110,英雄中路口,"113.115564,36.189757"
140400010110,市医院北,"113.12014,36.187666"
140400010110,华北机电,"113.120957,36.185687"
140400010110,庙道巷口,"113.119084,36.181743"
140400010110,长治六中,"113.11707,36.177363"
140400010110,友谊小学,"113.115833,36.174787"
140400010110,长治医学院,"113.116113,36.172286"
140400010110,医学院东校区,"113.120712,36.170868"
140400010110,德化门东街口,"113.122273,36.166388"
140400010110,淮海街,"113.122415,36.162394"
140400010110,淮海医院,"113.122604,36.157548"
140400010110,清华街,"113.122743,36.15375"
140400010110,太岳东街口,"113.122683,36.14927"
140400010110,惠诚街口,"113.122818,36.14551"
140400010110,惠丰,"113.123038,36.141366"
140400010109,惠丰,"113.123158,36.14099"
140400010109,惠诚街口,"113.122955,36.145086"
140400010109,太岳东街口,"113.122755,36.148731"
140400010109,清华街,"113.12286,36.15349"
140400010109,淮海医院,"113.122724,36.157232"
140400010109,淮海街,"113.122535,36.161923"
140400010109,德化门东街口,"113.122348,36.166948"
140400010109,医学院东校区,"113.120378,36.170989"
140400010109,长治医学院,"113.117241,36.171913"
140400010109,友谊小学,"113.116011,36.174997"
140400010109,长治六中,"113.117484,36.178055"
140400010109,庙道巷口,"113.119293,36.182098"
140400010109,华北机电,"113.121141,36.185968"
140400010109,市医院北,"113.119373,36.188018"
140400010109,英雄中路口,"113.115408,36.189926"
140400010109,长治二中,"113.110635,36.191796"
140400010109,府后西街口,"113.103101,36.194746"
140400010109,市中医院,"113.097988,36.196774"
140400010109,客运西站,"113.094036,36.197596"
140400010109,府西西环路口,"113.089171,36.198181"
140400010109,颐龙湾,"113.084284,36.198666"
140400010112,潞州政务,"113.102546,36.169281"
140400010112,市二院西,"113.099063,36.173112"
140400010112,市二院北,"113.100507,36.173369"
140400010112,和平西街口,"113.105288,36.171943"
140400010112,市城市管理局西,"113.111729,36.169996"
140400010112,和平医院,"113.114241,36.171299"
140400010112,友谊小学,"113.116011,36.174997"
140400010112,长治六中,"113.117484,36.178055"
140400010112,庙道巷口,"113.119293,36.182098"
140400010112,华北机电,"113.121141,36.185968"
140400010112,实小南区,"113.122324,36.188497"
140400010112,延滨巷口,"113.123763,36.191505"
140400010112,云步街口,"113.125456,36.194958"
140400010112,紫东延安路口,"113.125339,36.197041"
140400010112,长兴中路口,"113.121889,36.197925"
140400010112,紫东英雄中路口,"113.119475,36.197947"
140400010112,太行公园,"113.112276,36.198759"
140400010112,市环保局,"113.109106,36.199293"
140400010112,紫金西街口,"113.104628,36.200047"
140400010112,妇儿医院,"113.104995,36.203186"
140400010112,威远门太行西街口,"113.107057,36.208262"
140400010112,潞州区自然资源局,"113.108528,36.212161"
140400010112,化新巷口,"113.110119,36.216118"
140400010112,威远门捉马街口(飞路公司),"113.111965,36.220836"
140400010112,政中街口,"113.113253,36.224141"
140400010112,复兴枢纽,"113.114438,36.227266"
140400010111,复兴枢纽,"113.114257,36.226795"
140400010111,政中街口,"113.112918,36.223441"
140400010111,威远门捉马街口(飞路公司),"113.111855,36.220745"
140400010111,化新巷口,"113.109956,36.215883"
140400010111,潞州区自然资源局,"113.108455,36.21197"
140400010111,威远门太行西街口,"113.106606,36.207332"
140400010111,妇儿医院,"113.104947,36.203228"
140400010111,紫金西街口,"113.10468,36.199983"
140400010111,市环保局,"113.108545,36.199335"
140400010111,太行公园,"113.11387,36.198437"
140400010111,紫东英雄中路口,"113.119675,36.197895"
140400010111,长兴中路口,"113.121926,36.197867"
140400010111,紫东延安路口,"113.125502,36.196932"
140400010111,云步街口,"113.125269,36.194661"
140400010111,延滨巷口,"113.124004,36.192123"
140400010111,实小南区,"113.122252,36.188506"
140400010111,华北机电,"113.120957,36.185687"
140400010111,庙道巷口,"113.119084,36.181743"
140400010111,长治六中,"113.11707,36.177363"
140400010111,友谊小学,"113.115833,36.174787"
140400010111,和平医院,"113.114305,36.171554"
140400010111,市城市管理局西,"113.112358,36.169808"
140400010111,和平街口,"113.105609,36.1711"
140400010111,潞州政务,"113.102914,36.169069"
900000139625,冀家岭,"112.943885,36.581623"
900000139625,北马喊,"112.956719,36.569766"
900000139625,马喊,"112.956836,36.569028"
900000139625,北坡,"112.959366,36.567335"
900000139625,北田漳,"112.967685,36.549456"
900000139625,南田漳,"112.983517,36.539021"
900000139625,西港,"113.000824,36.538105"
900000139625,西川,"113.012351,36.537992"
900000139625,西关建材市场,"113.026914,36.530994"
900000139625,七一矿小区,"113.030301,36.530905"
900000139625,新建西街幼儿园,"113.033905,36.530807"
900000139625,移动公司,"113.036258,36.530723"
900000139625,药材公司,"113.041107,36.532501"
900000139625,西关口,"113.040937,36.535126"
900000139625,创新公司,"113.041913,36.541023"
900000138437,创新公司,"113.041916,36.541052"
900000138437,西关口,"113.040903,36.534498"
900000138437,药材公司,"113.041017,36.532985"
900000138437,襄垣宾馆,"113.039955,36.530678"
900000138437,移动公司,"113.035873,36.530792"
900000138437,西街幼儿园,"113.035119,36.530822"
900000138437,七一矿小区,"113.031641,36.530914"
900000138437,西关建材市场,"113.026901,36.53105"
900000138437,西川,"113.011068,36.537947"
900000138437,西港,"113.000436,36.538117"
900000138437,南田漳,"112.974583,36.540095"
900000138437,北田漳,"112.96761,36.549559"
900000138437,北马喊,"112.956607,36.571843"
900000138437,马喊,"112.948398,36.57753"
900000138437,翼家岭,"112.943394,36.584219"
140400010113,焦家庄,"113.122933,36.148657"
140400010113,格林小镇,"113.121068,36.151957"
140400010113,太岳大街、丰恒路口,"113.115973,36.152172"
140400010113,清华厂,"113.113915,36.155785"
140400010113,清华西花园,"113.111503,36.15582"
140400010113,马坊头北,"113.109331,36.15696"
140400010113,淮海街口北,"113.109239,36.159649"
140400010113,淮海街口,"113.107286,36.161157"
140400010113,长师南校区,"113.10467,36.162014"
140400010113,五针街路口,"113.103672,36.164301"
140400010113,和平街口,"113.105361,36.170312"
140400010113,中医研究所,"113.10654,36.173286"
140400010113,英雄南路口,"113.105516,36.175655"
140400010113,长治一中,"113.102075,36.17668"
140400010113,六府塔公园,"113.101193,36.178284"
140400010113,石桥南,"113.103108,36.183102"
140400010113,广泰大药房,"113.103613,36.186283"
140400010113,营口街,"113.1016,36.187452"
140400010113,人民公园,"113.098569,36.189226"
140400010113,纬十五路东口,"113.099245,36.19192"
140400010113,小西门,"113.101998,36.195766"
140400010113,长治七中,"113.103311,36.198984"
140400010113,教场街口,"113.101098,36.200558"
140400010113,紫坊村,"113.09484,36.201466"
140400010113,紫坊农贸,"113.090747,36.202225"
140400010113,站前路口,"113.087685,36.202716"
140400010088,站前路口,"113.086272,36.202828"
140400010088,紫坊农贸,"113.090673,36.202185"
140400010088,紫坊村,"113.094298,36.201513"
140400010088,教场街口,"113.101135,36.2005"
140400010088,长治七中,"113.103277,36.199082"
140400010088,小西门,"113.101452,36.194867"
140400010088,纬十五路东口,"113.098916,36.191555"
140400010088,人民公园,"113.098713,36.189017"
140400010088,营口街,"113.101108,36.187623"
140400010088,广泰大药房,"113.104097,36.185478"
140400010088,石桥南,"113.103228,36.183572"
140400010088,六府公园,"113.101105,36.178234"
140400010088,长治一中,"113.101415,36.176788"
140400010088,英雄南路口,"113.10529,36.175658"
140400010088,中医研究所,"113.106702,36.173863"
140400010088,和平街口,"113.105609,36.1711"
140400010088,五针街路口,"113.103529,36.164297"
140400010088,长师南校区,"113.104868,36.161871"
140400010088,淮海街口,"113.109177,36.159168"
140400010088,马坊头北,"113.109244,36.157315"
140400010088,清华西花园,"113.111596,36.15576"
140400010088,清华厂,"113.114451,36.15468"
140400010088,太岳大街、丰恒路口,"113.116108,36.152093"
140400010088,格林小镇,"113.120795,36.151888"
140400010088,焦家庄,"113.122934,36.148358"
140400010115,长治职高,"113.084908,36.223477"
140400010115,体育路南、公共服务中心,"113.082865,36.217548"
140400010115,体育路口,"113.082192,36.213711"
140400010115,太西枢纽,"113.089304,36.211993"
140400010115,西环路口,"113.094853,36.210635"
140400010115,太行南路口,"113.098618,36.209718"
140400010115,昆仑巷口,"113.103068,36.20863"
140400010115,威远门北路口,"113.107373,36.207572"
140400010115,工农巷口,"113.110073,36.206909"
140400010115,太行公园,"113.114051,36.205934"
140400010115,广场西,"113.117431,36.205095"
140400010115,桥北,"113.118294,36.200822"
140400010115,市政府,"113.115356,36.19409"
140400010115,英雄台,"113.111952,36.186258"
140400010115,十字街,"113.10985,36.181453"
140400010115,潞安剧院,"113.108666,36.178731"
140400010115,莲家巷口,"113.108717,36.174666"
140400010115,军分区,"113.11163,36.17382"
140400010115,和平医院,"113.114305,36.171554"
140400010115,市城市管理局,"113.113022,36.168915"
140400010115,延安路口,"113.111458,36.165894"
140400010115,淮海厂,"113.114206,36.15978"
140400010115,清华厂,"113.114451,36.15468"
140400010115,丰恒太岳街口,"113.114617,36.150825"
140400010115,长治四中,"113.11488,36.146853"
140400010115,惠丰,"113.112098,36.143408"
140400010115,高科集团,"113.10838,36.143264"
140400010114,高科集团,"113.108731,36.14322"
140400010114,惠丰,"113.111918,36.143372"
140400010114,长治四中,"113.114933,36.147047"
140400010114,丰恒太岳路口,"113.114671,36.15111"
140400010114,清华厂,"113.11442,36.156574"
140400010114,淮海厂,"113.113559,36.161457"
140400010114,延安路口、五马街道办事处,"113.112433,36.16384"
140400010114,市城市管理局,"113.112976,36.168674"
140400010114,和平医院,"113.114241,36.171299"
140400010114,军分区,"113.112125,36.173732"
140400010114,连家巷口,"113.108849,36.174695"
140400010114,解放街口,"113.107704,36.176243"
140400010114,潞安剧院,"113.108935,36.17922"
140400010114,十字街,"113.110109,36.181836"
140400010114,英雄台,"113.112752,36.187969"
140400010114,市政府,"113.114857,36.192734"
140400010114,桥北,"113.118177,36.200269"
140400010114,广场西,"113.11786,36.20512"
140400010114,太行公园,"113.114303,36.205989"
140400010114,工农巷口,"113.111052,36.206783"
140400010114,威远门北路口,"113.106048,36.20802"
140400010114,昆仑巷口,"113.101775,36.209063"
140400010114,太行南路口,"113.098606,36.209841"
140400010114,西环路口,"113.095655,36.21056"
140400010114,太西枢纽,"113.089614,36.212027"
140400010114,体育路口,"113.0825,36.213759"
140400010114,体育路南、公共服务中心,"113.08323,36.218303"
140400010114,长治职高、潞才社区,"113.084935,36.22357"
140400010114,长治职高,"113.084849,36.223023"
900000173958,河西办公区,"112.34983,36.521502"
900000173958,党校,"112.350716,36.5179"
900000173958,河西村,"112.344976,36.520596"
900000173958,职业中学,"112.344987,36.513243"
900000173958,实验小学,"112.344679,36.509018"
900000173958,常青商城,"112.344216,36.504155"
900000173958,桥西街口,"112.343562,36.498667"
900000173958,青少年活动中心,"112.343047,36.49437"
900000173958,东门街口,"112.342768,36.491961"
900000173958,任之恭小学,"112.342139,36.486575"
900000173958,客运中心,"112.341636,36.482355"
900000173958,观音坪公园,"112.341408,36.479173"
900000173956,观音坪公园,"112.341467,36.479036"
900000173956,客运中心,"112.341971,36.484593"
900000173956,任之恭小学,"112.342384,36.488102"
900000173956,东门街口,"112.342784,36.491529"
900000173956,青少年活动中心,"112.342976,36.49312"
900000173956,桥西街口,"112.343802,36.500135"
900000173956,常青商城,"112.34424,36.503771"
900000173956,实验小学,"112.345022,36.510429"
900000173956,职业中学,"112.345063,36.514644"
900000173956,河西村,"112.346458,36.521264"
900000173956,河西办公区,"112.349586,36.521484"
900000173956,党校,"112.350716,36.5179"
900000159372,西苗,"113.073802,36.064635"
900000159372,盛元陆洲,"113.066169,36.06526"
900000159372,和谐家园,"113.061337,36.061819"
900000159372,世纪苑,"113.06499,36.058324"
900000159372,宏智中学,"113.067543,36.05668"
900000159372,城东小区,"113.066996,36.053367"
900000159372,和谐广场,"113.065677,36.051137"
900000159372,旧汽车站,"113.057841,36.050633"
900000159372,区职业高中站,"113.057023,36.048003"
900000159372,振东商学院站,"113.056068,36.044938"
900000159372,妇幼保健院,"113.052631,36.043867"
900000159372,韩店小学,"113.050466,36.044063"
900000159372,烈士陵园,"113.048598,36.042214"
900000159372,韩店广场,"113.051287,36.038646"
900000159372,新汽车客运站,"113.05273,36.034288"
900000159371,新汽车站,"113.052584,36.033727"
900000159371,南沟村口,"113.053286,36.03568"
900000159371,韩店广场,"113.052551,36.0386"
900000159371,城南新区,"113.048307,36.039128"
900000159371,烈士陵园,"113.048693,36.04244"
900000159371,韩店小学,"113.049471,36.044087"
900000159371,妇幼保健院,"113.052221,36.043846"
900000159371,振东商学院站,"113.055954,36.044268"
900000159371,区职业高中,"113.057018,36.047687"
900000159371,旧汽车站,"113.05793,36.050599"
900000159371,区人大,"113.060321,36.051632"
900000159371,和谐广场,"113.06487,36.051169"
900000159371,城东小区,"113.067022,36.053108"
900000159371,宏智中学,"113.067678,36.057079"
900000159371,世纪苑,"113.064436,36.058385"
900000159371,和谐家园,"113.061207,36.061102"
900000159371,盛元陆洲,"113.066521,36.065147"
900000159371,西苗村,"113.073802,36.064635"
900000136453,聂村,"112.810039,36.824439"
900000136453,聂村东,"112.813782,36.824071"
900000136453,雨沟西,"112.825389,36.826086"
900000136453,雨沟东,"112.830175,36.824716"
900000136453,人民武装部,"112.835428,36.823568"
900000136453,上城村口,"112.83938,36.825669"
900000136453,西山电厂,"112.847568,36.827432"
900000136453,上电小学,"112.850181,36.82898"
900000136453,一中,"112.856934,36.827039"
900000136453,汽车站,"112.860916,36.827802"
900000136453,体育馆,"112.861946,36.829976"
900000136453,红旗农贸市场,"112.863126,36.832576"
900000136453,家家利超市,"112.865139,36.832952"
900000136453,太行小学,"112.868652,36.832086"
900000136453,太行小区,"112.872973,36.830994"
900000136453,政务大厅,"112.875057,36.830476"
900000136453,太行公园,"112.877978,36.829724"
900000136453,关河水库,"112.884784,36.83391"
900000136452,关河水库,"112.884808,36.833697"
900000136452,太行公园,"112.877342,36.829947"
900000136452,政务大厅,"112.874672,36.830626"
900000136452,太行小区,"112.872592,36.831143"
900000136452,太行小学,"112.868304,36.832228"
900000136452,家家利超市,"112.86479,36.833098"
900000136452,红旗农贸市场,"112.863166,36.832819"
900000136452,体育馆,"112.862173,36.830646"
900000136452,汽车站,"112.860788,36.827718"
900000136452,上电小学,"112.850691,36.829263"
900000136452,西山电厂,"112.847172,36.827192"
900000136452,上城村口,"112.839801,36.826074"
900000136452,人民武装部,"112.835872,36.823495"
900000136452,雨沟东,"112.829987,36.824786"
900000136452,雨沟西,"112.824676,36.826164"
900000136452,聂村东,"112.813271,36.823997"
900000136452,聂村,"112.810111,36.824567"
900000126181,迎春村,"112.656029,36.759174"
900000126181,三源驾校,"112.665154,36.763062"
900000126181,运管所,"112.668899,36.763424"
900000126181,进修校,"112.671779,36.762801"
900000126181,西渠上村,"112.67934,36.761267"
900000126181,西渠上信用社,"112.683777,36.760995"
900000126181,临时站,"112.692365,36.760671"
900000126181,广场,"112.696572,36.762465"
900000126181,交通局,"112.698688,36.763732"
900000126181,中心站,"112.700612,36.762457"
900000126181,中国银行,"112.701577,36.760818"
900000126181,东街口,"112.703526,36.757554"
900000126181,八一站,"112.706438,36.752671"
900000126181,沁州花苑,"112.708619,36.748915"
900000126181,合庄口,"112.711685,36.743588"
900000126181,交警队,"112.715441,36.737078"
900000126181,公安局,"112.717078,36.734233"
900000126181,长胜口,"112.718544,36.727341"
900000126181,新客运站,"112.718748,36.720926"
900000126181,鸿大,"112.719147,36.7178"
900000126181,段柳村,"112.721001,36.712975"
900000126180,段柳村,"112.720993,36.713001"
900000126180,鸿大,"112.719384,36.717182"
900000126180,新客运站,"112.718774,36.720365"
900000126180,长胜口,"112.718643,36.727406"
900000126180,公安局,"112.716952,36.73465"
900000126180,交警队,"112.71439,36.739104"
900000126180,合庄口,"112.712297,36.742718"
900000126180,煤运,"112.710769,36.745367"
900000126180,沁州花苑,"112.708414,36.749463"
900000126180,八一站,"112.706425,36.752864"
900000126180,南街菜市口(招呼站),"112.704667,36.755806"
900000126180,东街口,"112.702875,36.758822"
900000126180,中国银行,"112.701393,36.761314"
900000126180,中心站,"112.70042,36.762946"
900000126180,交通局,"112.698815,36.763896"
900000126180,广场(招呼站),"112.695679,36.762012"
900000126180,二中,"112.692184,36.76071"
900000126180,定昌工商所,"112.69047,36.760852"
900000126180,西渠上信用社,"112.685377,36.760951"
900000126180,西渠上村,"112.682175,36.761033"
900000126180,进修校,"112.672924,36.762548"
900000126180,运管所,"112.66967,36.763256"
900000126180,三源驾校,"112.665543,36.763166"
900000126180,迎春村,"112.656036,36.759171"
900000084816,四家池,"113.195395,36.075747"
900000084816,如意花苑,"113.195931,36.080058"
900000084816,热力公司,"113.196211,36.087023"
900000084816,永兴商贸,"113.196318,36.089502"
900000084816,汽车站,"113.196432,36.090977"
900000084816,黄金海岸,"113.197639,36.09388"
900000084816,名城小区,"113.199752,36.097803"
900000084816,华丽港,"113.201972,36.101893"
900000084816,南关装饰城,"113.203695,36.105077"
900000084816,邮电局,"113.204862,36.107215"
900000084816,588超市,"113.205923,36.109014"
900000084816,博雅东苑,"113.207236,36.111318"
900000084816,体育场,"113.208132,36.113203"
900000084816,文化局,"113.209385,36.115771"
900000084816,北关大池,"113.21184,36.117523"
900000084816,成才中学,"113.217387,36.115356"
900000084816,阳光小学,"113.220286,36.114249"
900000084816,修善村,"113.222195,36.113876"
900000084816,壶化集团,"113.226884,36.118611"
900000084816,马驹村,"113.230209,36.122003"
900000084816,杜家河,"113.232469,36.130839"
900000084816,常平中学,"113.234896,36.130063"
900000084816,常平村,"113.239265,36.129081"
900000084816,常平派出所,"113.242865,36.129354"
900000084816,常平面厂(招呼站),"113.245368,36.129526"
900000084816,常平广场,"113.247639,36.129701"
900000084816,长平驾校,"113.255303,36.128567"
900000084816,王章,"113.254812,36.128724"
900000084815,王章,"113.254973,36.128779"
900000084815,附设站,"113.244457,36.129512"
900000084815,常平村,"113.239018,36.129123"
900000084815,常平中学,"113.235221,36.130007"
900000084815,杜家河,"113.231984,36.130386"
900000084815,马拘村口,"113.230997,36.122854"
900000084815,招呼站,"113.229061,36.120841"
900000084815,郭向鸿医院,"113.223164,36.114859"
900000084815,阳光小学,"113.220764,36.114123"
900000084815,成才中学,"113.219024,36.114792"
900000084815,北关大池,"113.211919,36.117544"
900000084815,米兰装饰城,"113.209935,36.117002"
900000084815,实验小学,"113.208531,36.114155"
900000084815,博雅东苑,"113.207439,36.111817"
900000084815,家得利超市,"113.206239,36.109618"
900000084815,邮电局,"113.204051,36.105873"
900000084815,运管所,"113.203275,36.104455"
900000084815,中瀛酒店,"113.20191,36.101919"
900000084815,城南中学,"113.20099,36.100204"
900000084815,龙港小区,"113.199815,36.098065"
900000084815,华康医院,"113.19758,36.093923"
900000084815,汽车站,"113.196316,36.090881"
900000084815,交警队,"113.196141,36.087378"
900000084815,招呼站,"113.195984,36.083538"
900000084815,如意花苑,"113.195873,36.080823"
900000084815,三家村,"113.19546,36.076586"
900000084815,四家池,"113.195281,36.075642"
900000082008,长青生物科技有限公司,"113.019493,36.343364"
900000082008,积石村,"113.011941,36.32786"
900000082008,上村南大门(招呼站),"113.006484,36.321824"
900000082008,上村中学(招呼站),"112.998603,36.317989"
900000082008,建民兔业开发公司,"112.976473,36.316789"
900000082008,王庄村,"112.970404,36.317504"
900000082008,曲庄村(招呼站),"112.946545,36.330318"
900000082008,东兴旺村,"112.939886,36.332422"
900000082008,郭庄矿,"112.93527,36.324397"
900000082008,郭庄村,"112.928326,36.325349"
900000082008,东河北,"112.908863,36.32681"
900000082008,滨河北路东口,"112.907831,36.32386"
900000082008,西河北口(招呼站),"112.897607,36.328803"
900000082008,西莲口,"112.892894,36.326403"
900000082008,屯留区中医院,"112.892183,36.323659"
900000082008,屯留党校,"112.891362,36.320494"
900000082008,屯留会堂,"112.890352,36.316615"
900000082008,长兴客运站,"112.889816,36.314499"
900000082008,区公路段,"112.889345,36.312665"
900000082008,区交通局,"112.891318,36.311347"
900000082008,财政局,"112.893694,36.310959"
900000082008,曙光商业街,"112.898542,36.309735"
900000082008,锦绣东城,"112.904695,36.3086"
900000082008,映水兰香,"112.901984,36.292852"
900000082007,映水兰香,"112.902064,36.292879"
900000082007,青鸟智源学校,"112.902452,36.294296"
900000082007,招呼站,"112.903892,36.299335"
900000082007,久安路口,"112.905067,36.30851"
900000082007,东外环路口,"112.903195,36.310199"
900000082007,麟绎东街口,"112.90346,36.313489"
900000082007,星光小区,"112.901092,36.313876"
900000082007,区教育局,"112.896193,36.314714"
900000082007,区政府,"112.892539,36.315334"
900000082007,区会堂,"112.890321,36.316158"
900000082007,竹溪园,"112.906956,36.321058"
900000082007,滨河北路东口,"112.907923,36.323791"
900000082007,东河北村,"112.909105,36.327166"
900000082007,河北脑,"112.914614,36.328194"
900000082007,郭庄村,"112.92829,36.325352"
900000082007,郭庄矿,"112.933494,36.324627"
900000082007,洗煤厂,"112.936684,36.324214"
900000082007,东兴旺村,"112.9375,36.332821"
900000082007,水东村,"112.947183,36.320127"
900000082007,岗头村,"112.955093,36.319244"
900000082007,王庄村,"112.965628,36.318012"
900000082007,建民兔业开发公司,"112.975866,36.316869"
900000082007,郭庄煤矿,"113.007877,36.31372"
900000082007,上村南门,"113.006998,36.32124"
900000082007,上村北门,"113.005115,36.325246"
900000082007,积石村口,"113.002863,36.330343"
900000082007,积石,"113.009949,36.328407"
900000082007,积石村,"113.014864,36.327081"
900000062684,高速口,"113.406262,36.185794"
900000062684,西河水库,"113.408003,36.186176"
900000062684,加州小镇,"113.413585,36.188271"
900000062684,妇幼计生中心,"113.414449,36.188733"
900000062684,客运中心,"113.416905,36.190044"
900000062684,公安局,"113.419227,36.191289"
900000062684,王庄村口,"113.420731,36.192091"
900000062684,国税小区,"113.423628,36.193554"
900000062684,农业农村局,"113.425211,36.194202"
900000062684,石油公司,"113.426965,36.194804"
900000062684,住建局,"113.429021,36.195601"
900000062684,西汽道,"113.431219,36.196505"
900000062684,平顺会堂,"113.432485,36.197069"
900000062684,邮政局,"113.434836,36.198048"
900000062684,农业银行,"113.436145,36.198566"
900000062684,新华书店,"113.437256,36.199012"
900000062684,外贸,"113.438756,36.199589"
900000062684,青羊阁,"113.440425,36.2002"
900000062684,平顺广场,"113.442209,36.200854"
900000062684,针织厂,"113.44334,36.20065"
900000062684,生产资料,"113.444018,36.19968"
900000062684,教育局,"113.44437,36.198215"
900000062684,人民银行,"113.444916,36.198021"
900000062684,公路段,"113.445398,36.195868"
900000062684,人民医院,"113.445911,36.194356"
900000062684,德胜嘉苑,"113.446335,36.193096"
900000062684,崇文中学,"113.447068,36.191151"
900000062684,崇岩村委会,"113.449549,36.190071"
900000062684,同兴苑小区,"113.454426,36.191378"
900000062684,同兴苑小区站,"113.455071,36.191494"
900000062684,青羊小学,"113.457051,36.191946"
900000062684,青羊小学站,"113.456612,36.19181"
900000062684,崇岩村,"113.446746,36.190415"
900000062684,博爱医院,"113.447633,36.188331"
900000062684,林场,"113.45162,36.182257"
900000062684,石埠头,"113.452747,36.180121"
900000062684,石埠村桥口,"113.453037,36.17779"
900000062684,流泉沟,"113.452083,36.172453"
900000062684,西沟驾校,"113.45247,36.169758"
900000062684,公交总站,"113.45265,36.16797"
900000062683,公交总站,"113.452963,36.168059"
900000062683,西沟驾校,"113.452563,36.170023"
900000062683,流泉沟,"113.45207,36.172714"
900000062683,石埠头桥口,"113.45316,36.177874"
900000062683,石埠头,"113.452937,36.179881"
900000062683,林场,"113.451629,36.18237"
900000062683,博爱医院,"113.447803,36.188133"
900000062683,崇岩村委,"113.449549,36.190071"
900000062683,同兴苑小区,"113.454426,36.191378"
900000062683,青羊小学,"113.457051,36.191946"
900000062683,青羊宫小学,"113.456612,36.19181"
900000062683,同兴苑小区,"113.455124,36.1915"
900000062683,崇岩村委,"113.449237,36.190106"
900000062683,崇文中学,"113.447107,36.191056"
900000062683,德盛嘉苑,"113.446441,36.192776"
900000062683,人民医院,"113.445951,36.194244"
900000062683,公路段,"113.445561,36.195359"
900000062683,人民银行,"113.444959,36.197708"
900000062683,教育局,"113.444372,36.198193"
900000062683,生产资料,"113.444063,36.199583"
900000062683,针织厂,"113.443346,36.200642"
900000062683,客都超市,"113.441959,36.200761"
900000062683,青羊阁,"113.440073,36.200075"
900000062683,外贸,"113.438446,36.19947"
900000062683,新华书店,"113.43724,36.199005"
900000062683,农业银行,"113.436385,36.198659"
900000062683,邮政局,"113.4351,36.198156"
900000062683,平顺会堂,"113.432486,36.19707"
900000062683,西汽道,"113.430797,36.196327"
900000062683,住建局,"113.42918,36.195664"
900000062683,石油公司,"113.426722,36.194736"
900000062683,农业局,"113.42486,36.194058"
900000062683,国税小区,"113.423099,36.193338"
900000062683,王庄,"113.422528,36.19309"
900000062683,王庄村口,"113.421084,36.192279"
900000062683,公安局,"113.416978,36.190084"
900000062683,客运中心,"113.416921,36.190053"
900000062683,妇幼保健院,"113.41507,36.189067"
900000062683,妇幼计生中心,"113.413457,36.188199"
900000062683,西河水库,"113.407539,36.186045"
900000062683,高速口,"113.40683,36.185868"
900000050088,壶关汽车站,"113.195593,36.092667"
900000050088,黄金海岸,"113.197639,36.09388"
900000050088,名城小区,"113.199752,36.097803"
900000050088,华丽港,"113.201972,36.101893"
900000050088,南关装饰城,"113.203695,36.105077"
900000050088,神山公园,"113.201194,36.108046"
900000050088,老干局,"113.202592,36.11065"
900000050088,开元国旅,"113.204917,36.115086"
900000050088,人民银行,"113.205872,36.117291"
900000050088,北寺山公园,"113.207991,36.122402"
900000050088,永安驾校(招呼站),"113.210404,36.127994"
900000050088,北客站,"113.210612,36.132248"
900000050088,盘驼底,"113.203735,36.140209"
900000050088,成才职校(招呼站),"113.202493,36.143033"
900000050088,小北庄,"113.195153,36.150618"
900000050088,骞堡(招呼站),"113.189967,36.153205"
900000050088,石桥(招呼站),"113.180908,36.157696"
900000050088,大天桥,"113.164862,36.163076"
900000050088,北石槽村,"113.136988,36.166886"
900000050088,长治五中,"113.131981,36.168274"
900000050088,金合家苑,"113.12756,36.169598"
900000050088,淮北小区,"113.12352,36.170666"
900000050088,医学院东校区,"113.120378,36.170989"
900000050088,长治医学院,"113.117241,36.171913"
900000050088,军分区,"113.111975,36.173776"
900000050088,太行宾馆,"113.11327,36.178904"
900000050088,长治商厦,"113.112525,36.182217"
900000050088,义合源,"113.109023,36.183455"
900000050088,昌盛,"113.105925,36.185001"
900000050088,广泰大药房,"113.103613,36.186283"
900000050088,石油公司,"113.1016,36.187452"
900000050088,人民公园,"113.098569,36.189226"
900000050088,日杂大楼,"113.099245,36.19192"
900000050088,小西门,"113.101468,36.19478"
900000050088,市中医院,"113.097988,36.196774"
900000050088,客运西站东,"113.09525,36.198476"
900000050069,客运西站,"113.09242,36.197732"
900000050069,市中医院,"113.098663,36.196441"
900000050069,小西门,"113.101452,36.194867"
900000050069,纬十五路东口,"113.098916,36.191555"
900000050069,人民公园,"113.098713,36.189017"
900000050069,营口街,"113.101108,36.187623"
900000050069,天晚集路口,"113.103841,36.18605"
900000050069,十字街西,"113.108846,36.183465"
900000050069,花园街口,"113.112802,36.177987"
900000050069,军分区,"113.11163,36.17382"
900000050069,长治医学院,"113.116113,36.172286"
900000050069,医学院东校区,"113.120712,36.170868"
