id,stop_name,location,longitude,latitude,wgs84_longitude,wgs84_latitude
140400010113,站前路口,"113.087685,36.202716",113.087685,36.202716,113.08102183807972,36.20254323765245
140400010088,站前路口,"113.086272,36.202828",113.086272,36.202828,113.07961010672156,36.20265592864177
140400010088,紫坊农贸,"113.090673,36.202185",113.090673,36.202185,113.08400755948908,36.20201114619114
140400010088,紫坊村,"113.094298,36.201513",113.094298,36.201513,113.08763047019634,36.20133836596672
140400010088,教场街口,"113.101135,36.2005",113.101135,36.2005,113.09446548013689,36.20032541241707
140400010088,长治七中,"113.103277,36.199082",113.103277,36.199082,113.09660750771577,36.19890811990016
140400010088,小西门,"113.101452,36.194867",113.101452,36.194867,113.09478309805935,36.194693855475165
140400010088,纬十五路东口,"113.098916,36.191555",113.098916,36.191555,113.09224792139734,36.19138247755154
140400010088,人民公园,"113.098713,36.189017",113.098713,36.189017,113.09204526610229,36.188845098418255
140400010088,营口街,"113.101108,36.187623",113.101108,36.187623,113.09443997766519,36.187451597870506
140400010088,广泰大药房,"113.104097,36.185478",113.104097,36.185478,113.0974290987513,36.18530766575512
140400010088,石桥南,"113.103228,36.183572",113.103228,36.183572,113.09656030771009,36.18340193324652
140400010088,六府公园,"113.101105,36.178234",113.101105,36.178234,113.09443806699734,36.17806488128598
140400010088,长治一中,"113.101415,36.176788",113.101415,36.176788,113.09474819909074,36.17661926861236
140400010088,英雄南路口,"113.10529,36.175658",113.10529,36.175658,113.09862331949797,36.175490368622796
140400010088,中医研究所,"113.106702,36.173863",113.106702,36.173863,113.10003572124191,36.17369625923025
140400010088,和平街口,"113.105609,36.1711",113.105609,36.1711,113.09894288256027,36.17093355801916
140400010088,五针街路口,"113.103529,36.164297",113.103529,36.164297,113.0968635421538,36.16413162423998
140400010088,长师南校区,"113.104868,36.161871",113.104868,36.161871,113.098202880103,36.161706532047155
140400010088,淮海街口,"113.109177,36.159168",113.109177,36.159168,113.10251301364674,36.15900575377162
140400010088,马坊头北,"113.109244,36.157315",113.109244,36.157315,113.10258024866054,36.15715321969026
140400010088,清华西花园,"113.111596,36.15576",113.111596,36.15576,113.10493328654967,36.15559977638515
140400010088,清华厂,"113.114451,36.15468",113.114451,36.15468,113.10778982356013,36.154521771887005
140400010088,太岳大街、丰恒路口,"113.116108,36.152093",113.116108,36.152093,113.10944812483311,36.151936532567504
140400010088,格林小镇,"113.120795,36.151888",113.120795,36.151888,113.11413868216985,36.151735409694396
140400010088,焦家庄,"113.122934,36.148358",113.122934,36.148358,113.11628003518449,36.148208242205015
140400010115,长治职高,"113.084908,36.223477",113.084908,36.223477,113.0782450553887,36.22330042231213
140400010115,体育路南、公共服务中心,"113.082865,36.217548",113.082865,36.217548,113.07620495285106,36.21737428505448
140400010115,体育路口,"113.082192,36.213711",113.082192,36.213711,113.07553317715872,36.21353874904393
140400010115,太西枢纽,"113.089304,36.211993",113.089304,36.211993,113.08263843143027,36.21181717428421
140400010115,西环路口,"113.094853,36.210635",113.094853,36.210635,113.08818414427891,36.2104579669169
140400010115,太行南路口,"113.098618,36.209718",113.098618,36.209718,113.09194788792377,36.20954092481767
140400010115,昆仑巷口,"113.103068,36.20863",113.103068,36.20863,113.0963974018192,36.208453672940536
140400010115,威远门北路口,"113.107373,36.207572",113.107373,36.207572,113.1007029386287,36.207397200839864
140400010115,工农巷口,"113.110073,36.206909",113.110073,36.206909,113.10340376737156,36.206735551232704
140400010115,太行公园,"113.114051,36.205934",113.114051,36.205934,113.10738365880869,36.20576307448499
140400010115,广场西,"113.117431,36.205095",113.117431,36.205095,113.11076587485996,36.204926704716605
140400010115,桥北,"113.118294,36.200822",113.118294,36.200822,113.11162999845493,36.20065546544576
140400010115,市政府,"113.115356,36.19409",113.115356,36.19409,113.10869078623544,36.19392291897204
140400010115,英雄台,"113.111952,36.186258",113.111952,36.186258,113.10528590549536,36.18609068445609
140400010115,十字街,"113.10985,36.181453",113.10985,36.181453,113.10318364498893,36.1812857487762
140400010115,潞安剧院,"113.108666,36.178731",113.108666,36.178731,113.10199959854162,36.178563863478914
140400010115,莲家巷口,"113.108717,36.174666",113.108717,36.174666,113.10205108400957,36.17449986522253
140400010115,军分区,"113.11163,36.17382",113.11163,36.17382,113.10496520813462,36.173655515811845
140400010115,和平医院,"113.114305,36.171554",113.114305,36.171554,113.1076417866101,36.17139168564744
140400010115,市城市管理局,"113.113022,36.168915",113.113022,36.168915,113.10635841736521,36.16875250015089
140400010115,延安路口,"113.111458,36.165894",113.111458,36.165894,113.10479405436058,36.165731311902626
140400010115,淮海厂,"113.114206,36.15978",113.114206,36.15978,113.1075440959604,36.15962041343739
140400010115,清华厂,"113.114451,36.15468",113.114451,36.15468,113.10778982356013,36.154521771887005
140400010115,丰恒太岳街口,"113.114617,36.150825",113.114617,36.150825,113.10795636438135,36.150667782335546
140400010115,长治四中,"113.11488,36.146853",113.11488,36.146853,113.10821997654594,36.1466968828971
140400010115,惠丰,"113.112098,36.143408",113.112098,36.143408,113.10543693605212,36.14325093045931
140400010115,高科集团,"113.10838,36.143264",113.10838,36.143264,113.10171763157346,36.14310510656532
140400010114,高科集团,"113.108731,36.14322",113.108731,36.14322,113.10206873137261,36.143061268092744
140400010114,惠丰,"113.111918,36.143372",113.111918,36.143372,113.10525686023477,36.143214836078094
140400010114,长治四中,"113.114933,36.147047",113.114933,36.147047,113.10827298517228,36.146890874188685
140400010114,丰恒太岳路口,"113.114671,36.15111",113.114671,36.15111,113.1080103623679,36.150952752370024
140400010114,清华厂,"113.11442,36.156574",113.11442,36.156574,113.10775858671322,36.15641530784569
140400010114,淮海厂,"113.113559,36.161457",113.113559,36.161457,113.10689655431906,36.161296601563876
140400010114,延安路口、五马街道办事处,"113.112433,36.16384",113.112433,36.16384,113.10576972267933,36.16367835235594
140400010114,市城市管理局,"113.112976,36.168674",113.112976,36.168674,113.10631242259208,36.16851152952153
140400010114,和平医院,"113.114241,36.171299",113.114241,36.171299,113.1075777805823,36.171136704425614
140400010114,军分区,"113.112125,36.173732",113.112125,36.173732,113.10546043514388,36.17356781673881
140400010114,连家巷口,"113.108849,36.174695",113.108849,36.174695,113.10218311781273,36.17452891640776
140400010114,解放街口,"113.107704,36.176243",113.107704,36.176243,113.10103764574689,36.17607606344557
140400010114,潞安剧院,"113.108935,36.17922",113.108935,36.17922,113.10226861781788,36.17905286395073
140400010114,十字街,"113.110109,36.181836",113.110109,36.181836,113.10344268929904,36.1816687825
140400010114,英雄台,"113.112752,36.187969",113.112752,36.187969,113.10608607635263,36.187801732788735
140400010114,市政府,"113.114857,36.192734",113.114857,36.192734,113.10819164588966,36.192566909353495
140400010114,桥北,"113.118177,36.200269",113.118177,36.200269,113.11151297546944,36.20010250918026
140400010114,广场西,"113.11786,36.20512",113.11786,36.20512,113.11119517968689,36.204952036247455
140400010114,太行公园,"113.114303,36.205989",113.114303,36.205989,113.10763579140617,36.20581822578491
140400010114,工农巷口,"113.111052,36.206783",113.111052,36.206783,113.10438314633457,36.20661008501887
140400010114,威远门北路口,"113.106048,36.20802",113.106048,36.20802,113.09937765542718,36.20784461681365
140400010114,昆仑巷口,"113.101775,36.209063",113.101775,36.209063,113.09510441926656,36.208886337927574
140400010114,太行南路口,"113.098606,36.209841",113.098606,36.209841,113.09193587674783,36.20966389341577
140400010114,西环路口,"113.095655,36.21056",113.095655,36.21056,113.08898579709114,36.210382874925315
140400010114,太西枢纽,"113.089614,36.212027",113.089614,36.212027,113.08294818954931,36.211851042434056
140400010114,体育路口,"113.0825,36.213759",113.0825,36.213759,113.07584081178277,36.213586515681676
140400010114,体育路南、公共服务中心,"113.08323,36.218303",113.08323,36.218303,113.07656945327186,36.21812883968113
140400010114,长治职高、潞才社区,"113.084935,36.22357",113.084935,36.22357,113.0782720169685,36.223393381802516
140400010114,长治职高,"113.084849,36.223023",113.084849,36.223023,113.07818616858866,36.2228465763158
900000173958,河西办公区,"112.34983,36.521502",112.34983,36.521502,112.34335981401314,36.52127815548424
900000173958,党校,"112.350716,36.5179",112.350716,36.5179,112.34424441121493,36.51767638475489
900000173958,河西村,"112.344976,36.520596",112.344976,36.520596,112.33851611031184,36.520381194633856
900000173958,职业中学,"112.344987,36.513243",112.344987,36.513243,112.33852792235926,36.513031744829
900000173958,实验小学,"112.344679,36.509018",112.344679,36.509018,112.33822106245296,36.50880933107504
900000173958,常青商城,"112.344216,36.504155",112.344216,36.504155,112.33775960970375,36.50394948648838
900000173958,桥西街口,"112.343562,36.498667",112.343562,36.498667,112.33710764342126,36.49846526493037
900000173958,青少年活动中心,"112.343047,36.49437",112.343047,36.49437,112.33659424612404,36.49417121350691
900000173958,东门街口,"112.342768,36.491961",112.342768,36.491961,112.33631612501478,36.4917638428461
900000173958,任之恭小学,"112.342139,36.486575",112.342139,36.486575,112.33568910488788,36.48638147967915
900000173958,客运中心,"112.341636,36.482355",112.341636,36.482355,112.33518768168607,36.48216433283948
900000173958,观音坪公园,"112.341408,36.479173",112.341408,36.479173,112.3349605412453,36.478984195729296
900000173956,观音坪公园,"112.341467,36.479036",112.341467,36.479036,112.33501942763208,36.47884714857589
900000173956,客运中心,"112.341971,36.484593",112.341971,36.484593,112.33552169612622,36.484400695622824
900000173956,任之恭小学,"112.342384,36.488102",112.342384,36.488102,112.33593339789283,36.4879073282417
900000173956,东门街口,"112.342784,36.491529",112.342784,36.491529,112.33633213927196,36.49133201350871
900000173956,青少年活动中心,"112.342976,36.49312",112.342976,36.49312,112.33652354196502,36.49292192439497
900000173956,桥西街口,"112.343802,36.500135",112.343802,36.500135,112.33734695840657,36.499932137859055
900000173956,常青商城,"112.34424,36.503771",112.34424,36.503771,112.33778360165887,36.50356562489479
900000173956,实验小学,"112.345022,36.510429",112.345022,36.510429,112.33856316715604,36.51021903508536
900000173956,职业中学,"112.345063,36.514644",112.345063,36.514644,112.33860360050457,36.514431931138695
900000173956,河西村,"112.346458,36.521264",112.346458,36.521264,112.33999487854321,36.52104620638579
900000173956,河西办公区,"112.349586,36.521484",112.349586,36.521484,112.34311631807662,36.52126058760984
900000173956,党校,"112.350716,36.5179",112.350716,36.5179,112.34424441121493,36.51767638475489
900000159372,西苗,"113.073802,36.064635",113.073802,36.064635,113.06717223041746,36.06450509841769
900000159372,盛元陆洲,"113.066169,36.06526",113.066169,36.06526,113.05955327642288,36.0651396219792
900000159372,和谐家园,"113.061337,36.061819",113.061337,36.061819,113.05473220848673,36.061706782646446
900000159372,世纪苑,"113.06499,36.058324",113.06499,36.058324,113.05837753171441,36.058206872231864
900000159372,宏智中学,"113.067543,36.05668",113.067543,36.05668,113.0609254894297,36.05655959601773
900000159372,城东小区,"113.066996,36.053367",113.066996,36.053367,113.06037996164405,36.05324808655677
900000159372,和谐广场,"113.065677,36.051137",113.065677,36.051137,113.05906391532993,36.0510204577372
900000159372,旧汽车站,"113.057841,36.050633",113.057841,36.050633,113.05124585791121,36.0505292104038
900000159372,区职业高中站,"113.057023,36.048003",113.057023,36.048003,113.05043020447404,36.04790125650599
900000159372,振东商学院站,"113.056068,36.044938",113.056068,36.044938,113.04947798457204,36.04483867789849
900000159372,妇幼保健院,"113.052631,36.043867",113.052631,36.043867,113.04605021130709,36.043774471144154
900000159372,韩店小学,"113.050466,36.044063",113.050466,36.044063,113.0438912071031,36.04397478402238
900000159372,烈士陵园,"113.048598,36.042214",113.048598,36.042214,113.0420287813534,36.04213009060367
900000159372,韩店广场,"113.051287,36.038646",113.051287,36.038646,113.04471051871816,36.038557317045935
900000159372,新汽车客运站,"113.05273,36.034288",113.05273,36.034288,113.04615003640168,36.03419740974706
900000159371,新汽车站,"113.052584,36.033727",113.052584,36.033727,113.04600449885905,36.03363682282512
900000159371,南沟村口,"113.053286,36.03568",113.053286,36.03568,113.04670436940457,36.03558801034847
900000159371,韩店广场,"113.052551,36.0386",113.052551,36.0386,113.04597103202248,36.038508801041786
900000159371,城南新区,"113.048307,36.039128",113.048307,36.039128,113.04173898307302,36.03904539546318
900000159371,烈士陵园,"113.048693,36.04244",113.048693,36.04244,113.04212347906017,36.04235583922835
900000159371,韩店小学,"113.049471,36.044087",113.049471,36.044087,113.04289904167284,36.0440008381091
900000159371,妇幼保健院,"113.052221,36.043846",113.052221,36.043846,113.04564133686453,36.04375428755286
900000159371,振东商学院站,"113.055954,36.044268",113.055954,36.044268,113.04936435419059,36.04416903695116
900000159371,区职业高中,"113.057018,36.047687",113.057018,36.047687,113.05042525326371,36.04758533566413
900000159371,旧汽车站,"113.05793,36.050599",113.05793,36.050599,113.05133464125176,36.05049506039777
900000159371,区人大,"113.060321,36.051632",113.060321,36.051632,113.05371974504308,36.05152371708928
900000159371,和谐广场,"113.06487,36.051169",113.06487,36.051169,113.05825860736955,36.05105363524251
900000159371,城东小区,"113.067022,36.053108",113.067022,36.053108,113.06040593913788,36.05298910770129
900000159371,宏智中学,"113.067678,36.057079",113.067678,36.057079,113.0610601766097,36.05695832289336
900000159371,世纪苑,"113.064436,36.058385",113.064436,36.058385,113.05782470520226,36.05826868501081
900000159371,和谐家园,"113.061207,36.061102",113.061207,36.061102,113.05460259086449,36.06099015372492
900000159371,盛元陆洲,"113.066521,36.065147",113.066521,36.065147,113.05990456951436,36.065026146218365
900000159371,西苗村,"113.073802,36.064635",113.073802,36.064635,113.06717223041746,36.06450509841769
900000136453,聂村,"112.810039,36.824439",112.810039,36.824439,112.80370352799399,36.82421629879421
900000136453,聂村东,"112.813782,36.824071",112.813782,36.824071,112.80745363248394,36.823855203065996
900000136453,雨沟西,"112.825389,36.826086",112.825389,36.826086,112.81908326995993,36.8258902101525
900000136453,雨沟东,"112.830175,36.824716",112.830175,36.824716,112.82387902889151,36.8245301527598
900000136453,人民武装部,"112.835428,36.823568",112.835428,36.823568,112.82914263305861,36.82339277035044
900000136453,上城村口,"112.83938,36.825669",112.83938,36.825669,112.83310214728326,36.82549958628599
900000136453,西山电厂,"112.847568,36.827432",112.847568,36.827432,112.84130537696149,36.82727595111103
900000136453,上电小学,"112.850181,36.82898",112.850181,36.82898,112.84392288035374,36.828827331114276
900000136453,一中,"112.856934,36.827039",112.856934,36.827039,112.85068746436806,36.826898654371384
900000136453,汽车站,"112.860916,36.827802",112.860916,36.827802,112.8546755056098,36.82766712706896
900000136453,体育馆,"112.861946,36.829976",112.861946,36.829976,112.855706767826,36.82984109475366
900000136453,红旗农贸市场,"112.863126,36.832576",112.863126,36.832576,112.85688815984751,36.83244094569091
900000136453,家家利超市,"112.865139,36.832952",112.865139,36.832952,112.85890388429488,36.83281945441446
900000136453,太行小学,"112.868652,36.832086",112.868652,36.832086,112.8624214702478,36.83195862989669
900000136453,太行小区,"112.872973,36.830994",112.872973,36.830994,112.86674747869522,36.830872506431376
900000136453,政务大厅,"112.875057,36.830476",112.875057,36.830476,112.86883362653647,36.83035712107935
900000136453,太行公园,"112.877978,36.829724",112.877978,36.829724,112.87175733199896,36.82960855744555
900000136453,关河水库,"112.884784,36.83391",112.884784,36.83391,112.87856749203789,36.83379721391426
900000136452,关河水库,"112.884808,36.833697",112.884808,36.833697,112.87859152843977,36.83358438021516
900000136452,太行公园,"112.877342,36.829947",112.877342,36.829947,112.87112076759263,36.82983079275876
900000136452,政务大厅,"112.874672,36.830626",112.874672,36.830626,112.86844823718123,36.83050661079113
900000136452,太行小区,"112.872592,36.831143",112.872592,36.831143,112.86636606072031,36.83102097494294
900000136452,太行小学,"112.868304,36.832228",112.868304,36.832228,112.8620730296684,36.832100093759216
900000136452,家家利超市,"112.86479,36.833098",112.86479,36.833098,112.8585543980746,36.83296487904946
900000136452,红旗农贸市场,"112.863166,36.832819",112.863166,36.832819,112.85692818882818,36.83268383122704
900000136452,体育馆,"112.862173,36.830646",112.862173,36.830646,112.85593402001663,36.830510949917404
900000136452,汽车站,"112.860788,36.827718",112.860788,36.827718,112.854547325496,36.82758299871289
900000136452,上电小学,"112.850691,36.829263",112.850691,36.829263,112.84443374478472,36.82911099088742
900000136452,西山电厂,"112.847172,36.827192",112.847172,36.827192,112.840908683249,36.827035433197224
900000136452,上城村口,"112.839801,36.826074",112.839801,36.826074,112.83352391793181,36.82590507163259
900000136452,人民武装部,"112.835872,36.823495",112.835872,36.823495,112.82958751911974,36.823320645276475
900000136452,雨沟东,"112.829987,36.824786",112.829987,36.824786,112.8236906440472,36.82459975102583
900000136452,雨沟西,"112.824676,36.826164",112.824676,36.826164,112.81836883227824,36.8259668192752
900000136452,聂村东,"112.813271,36.823997",112.813271,36.823997,112.80694166464967,36.82378033740599
900000136452,聂村,"112.810111,36.824567",112.810111,36.824567,112.80377564725947,36.82434433544091
900000126181,迎春村,"112.656029,36.759174",112.656029,36.759174,112.64982541707901,36.75906225723754
900000126181,三源驾校,"112.665154,36.763062",112.665154,36.763062,112.65892682725544,36.7629306280735
900000126181,运管所,"112.668899,36.763424",112.668899,36.763424,112.66266206099343,36.76328523845804
900000126181,进修校,"112.671779,36.762801",112.671779,36.762801,112.66553461268545,36.76265713746614
900000126181,西渠上村,"112.67934,36.761267",112.67934,36.761267,112.67307607005935,36.76110972168344
900000126181,西渠上信用社,"112.683777,36.760995",112.683777,36.760995,112.67750167482548,36.76082955983792
900000126181,临时站,"112.692365,36.760671",112.692365,36.760671,112.68606825972785,36.76049019715858
900000126181,广场,"112.696572,36.762465",112.696572,36.762465,112.69026500823941,36.76227574679903
900000126181,交通局,"112.698688,36.763732",112.698688,36.763732,112.69237595376923,36.76353836992818
900000126181,中心站,"112.700612,36.762457",112.700612,36.762457,112.69429572413237,36.76226109932838
900000126181,中国银行,"112.701577,36.760818",112.701577,36.760818,112.69525875064829,36.76062166054073
900000126181,东街口,"112.703526,36.757554",112.703526,36.757554,112.69720383450623,36.757356800886576
900000126181,八一站,"112.706438,36.752671",112.706438,36.752671,112.70011018132018,36.752472672658975
900000126181,沁州花苑,"112.708619,36.748915",112.708619,36.748915,112.70228712283767,36.74871602019927
900000126181,合庄口,"112.711685,36.743588",112.711685,36.743588,112.70534767642836,36.74338832924177
900000126181,交警队,"112.715441,36.737078",112.715441,36.737078,112.70909743214081,36.73687780304181
900000126181,公安局,"112.717078,36.734233",112.717078,36.734233,112.7107318674045,36.73403269888902
900000126181,长胜口,"112.718544,36.727341",112.718544,36.727341,112.71219614639124,36.72714350999533
900000126181,新客运站,"112.718748,36.720926",112.718748,36.720926,112.71240053155077,36.72073245143015
900000126181,鸿大,"112.719147,36.7178",112.719147,36.7178,112.71279922177918,36.717608026742404
900000126181,段柳村,"112.721001,36.712975",112.721001,36.712975,112.71465076294666,36.71278411871871
900000126180,段柳村,"112.720993,36.713001",112.720993,36.713001,112.71464277268498,36.71281011047276
900000126180,鸿大,"112.719384,36.717182",112.719384,36.717182,112.71303590027051,36.716990161940345
900000126180,新客运站,"112.718774,36.720365",112.718774,36.720365,112.7124265516675,36.72017178573642
900000126180,长胜口,"112.718643,36.727406",112.718643,36.727406,112.71229497294452,36.72720835515399
900000126180,公安局,"112.716952,36.73465",112.716952,36.73465,112.710606038908,36.7344495741804
900000126180,交警队,"112.71439,36.739104",112.71439,36.739104,112.70804810683717,36.738903777440804
900000126180,合庄口,"112.712297,36.742718",112.712297,36.742718,112.70595860436046,36.74251809189478
900000126180,煤运,"112.710769,36.745367",112.710769,36.745367,112.70443325035083,36.74516738672781
900000126180,沁州花苑,"112.708414,36.749463",112.708414,36.749463,112.70208247600894,36.74926394702475
900000126180,八一站,"112.706425,36.752864",112.706425,36.752864,112.70009718663854,36.75266556305179
900000126180,南街菜市口(招呼站),"112.704667,36.755806",112.704667,36.755806,112.69834257180369,36.755608225962405
900000126180,东街口,"112.702875,36.758822",112.702875,36.758822,112.69655411107234,36.7586249600786
900000126180,中国银行,"112.701393,36.761314",112.701393,36.761314,112.69507510434184,36.76111761953337
900000126180,中心站,"112.70042,36.762946",112.70042,36.762946,112.69410410121331,36.76275007925274
900000126180,交通局,"112.698815,36.763896",112.698815,36.763896,112.69250264376574,36.76370205075424
900000126180,广场(招呼站),"112.695679,36.762012",112.695679,36.762012,112.68937416205972,36.76182456376661
900000126180,二中,"112.692184,36.76071",112.692184,36.76071,112.6858876954348,36.76052948918208
900000126180,定昌工商所,"112.69047,36.760852",112.69047,36.760852,112.68417787592523,36.760674431436776
900000126180,西渠上信用社,"112.685377,36.760951",112.685377,36.760951,112.67909760645878,36.7607826212522
900000126180,西渠上村,"112.682175,36.761033",112.682175,36.761033,112.67590377613483,36.76087052973475
900000126180,进修校,"112.672924,36.762548",112.672924,36.762548,112.66667664859949,36.7624021117638
900000126180,运管所,"112.66967,36.763256",112.66967,36.763256,112.66343106924279,36.76311587484456
900000126180,三源驾校,"112.665543,36.763166",112.665543,36.763166,112.65931480938009,36.763033818589825
900000126180,迎春村,"112.656036,36.759171",112.656036,36.759171,112.64983240007857,36.759059246516
900000084816,四家池,"113.195395,36.075747",113.195395,36.075747,113.18888107791432,36.07573304112282
900000084816,如意花苑,"113.195931,36.080058",113.195931,36.080058,113.18941759194513,36.080043977660544
900000084816,热力公司,"113.196211,36.087023",113.196211,36.087023,113.18969732179228,36.087007896989775
900000084816,永兴商贸,"113.196318,36.089502",113.196318,36.089502,113.18980423886511,36.0894865234514
900000084816,汽车站,"113.196432,36.090977",113.196432,36.090977,113.18991828296176,36.09096138392015
900000084816,黄金海岸,"113.197639,36.09388",113.197639,36.09388,113.19112717973995,36.09386571550899
900000084816,名城小区,"113.199752,36.097803",113.199752,36.097803,113.19324355338888,36.097791235589845
900000084816,华丽港,"113.201972,36.101893",113.201972,36.101893,113.19546698629846,36.10188379033494
900000084816,南关装饰城,"113.203695,36.105077",113.203695,36.105077,113.19719256287101,36.10506969586155
900000084816,邮电局,"113.204862,36.107215",113.204862,36.107215,113.19836126488516,36.10720895150595
900000084816,588超市,"113.205923,36.109014",113.205923,36.109014,113.19942379591295,36.10900909716348
900000084816,博雅东苑,"113.207236,36.111318",113.207236,36.111318,113.20073863707684,36.11131445902512
900000084816,体育场,"113.208132,36.113203",113.208132,36.113203,113.20163582881682,36.11320029299234
900000084816,文化局,"113.209385,36.115771",113.209385,36.115771,113.2028904624201,36.115769439232935
900000084816,北关大池,"113.21184,36.117523",113.21184,36.117523,113.20534889347076,36.11752430199908
900000084816,成才中学,"113.217387,36.115356",113.217387,36.115356,113.21090360246082,36.11536452842824
900000084816,阳光小学,"113.220286,36.114249",113.220286,36.114249,113.21380619374405,36.114260934215636
900000084816,修善村,"113.222195,36.113876",113.222195,36.113876,113.21571734651441,36.1138899528656
900000084816,壶化集团,"113.226884,36.118611",113.226884,36.118611,113.22041039038987,36.11862813358373
900000084816,马驹村,"113.230209,36.122003",113.230209,36.122003,113.2237377154886,36.12202192810221
900000084816,杜家河,"113.232469,36.130839",113.232469,36.130839,113.22599829147163,36.13085744154582
900000084816,常平中学,"113.234896,36.130063",113.234896,36.130063,113.22842683171591,36.13008304799374
900000084816,常平村,"113.239265,36.129081",113.239265,36.129081,113.23279791081352,36.12910330503342
900000084816,常平派出所,"113.242865,36.129354",113.242865,36.129354,113.23639886527587,36.1293773872291
900000084816,常平面厂(招呼站),"113.245368,36.129526",113.245368,36.129526,113.23890218776712,36.12954985714767
900000084816,常平广场,"113.247639,36.129701",113.247639,36.129701,113.2411732329896,36.12972507440703
900000084816,长平驾校,"113.255303,36.128567",113.255303,36.128567,113.24883585299538,36.12859075687718
900000084816,王章,"113.254812,36.128724",113.254812,36.128724,113.24834501167769,36.1287478247316
900000084815,王章,"113.254973,36.128779",113.254973,36.128779,113.2485059487686,36.12880277925245
900000084815,附设站,"113.244457,36.129512",113.244457,36.129512,113.23799109761792,36.12953570238467
900000084815,常平村,"113.239018,36.129123",113.239018,36.129123,113.23255081724652,36.12914519925805
900000084815,常平中学,"113.235221,36.130007",113.235221,36.130007,113.22875201321733,36.13002723604875
900000084815,杜家河,"113.231984,36.130386",113.231984,36.130386,113.22551302238305,36.13040423382676
900000084815,马拘村口,"113.230997,36.122854",113.230997,36.122854,113.22452619377025,36.12287328602937
900000084815,招呼站,"113.229061,36.120841",113.229061,36.120841,113.2225889633588,36.12085934992519
900000084815,郭向鸿医院,"113.223164,36.114859",113.223164,36.114859,113.21668725270845,36.11487366895989
900000084815,阳光小学,"113.220764,36.114123",113.220764,36.114123,113.21428474947675,36.114135457895635
900000084815,成才中学,"113.219024,36.114792",113.219024,36.114792,113.21254266151742,36.11480246980232
900000084815,北关大池,"113.211919,36.117544",113.211919,36.117544,113.20542800468202,36.11754539937706
900000084815,米兰装饰城,"113.209935,36.117002",113.209935,36.117002,113.20344115238942,36.11700090572527
900000084815,实验小学,"113.208531,36.114155",113.208531,36.114155,113.20203533895403,36.11415263231118
900000084815,博雅东苑,"113.207439,36.111817",113.207439,36.111817,113.20094190099765,36.11181363363821
900000084815,家得利超市,"113.206239,36.109618",113.206239,36.109618,113.19974023796466,36.10961341775986
900000084815,邮电局,"113.204051,36.105873",113.204051,36.105873,113.19754906967349,36.105866050146716
900000084815,运管所,"113.203275,36.104455",113.203275,36.104455,113.19677192450246,36.10444720317266
900000084815,中瀛酒店,"113.20191,36.101919",113.20191,36.101919,113.19540487615023,36.10190968913671
900000084815,城南中学,"113.20099,36.100204",113.20099,36.100204,113.19448346919695,36.10019364654453
900000084815,龙港小区,"113.199815,36.098065",113.199815,36.098065,113.19330663587145,36.09805327701853
900000084815,华康医院,"113.19758,36.093923",113.19758,36.093923,113.19106806671994,36.09390860994435
900000084815,汽车站,"113.196316,36.090881",113.196316,36.090881,113.18980207818964,36.090865213835556
900000084815,交警队,"113.196141,36.087378",113.196141,36.087378,113.18962715094045,36.087362702448154
900000084815,招呼站,"113.195984,36.083538",113.195984,36.083538,113.18947029498146,36.083523294262214
900000084815,如意花苑,"113.195873,36.080823",113.195873,36.080823,113.18935939649178,36.08080871196202
900000084815,三家村,"113.19546,36.076586",113.19546,36.076586,113.18894610458965,36.07657196370943
900000084815,四家池,"113.195281,36.075642",113.195281,36.075642,113.18876687545978,36.07562787414659
900000082008,长青生物科技有限公司,"113.019493,36.343364",113.019493,36.343364,113.01298993665579,36.34327652305486
900000082008,积石村,"113.011941,36.32786",113.011941,36.32786,113.0054695309244,36.32779982994999
900000082008,上村南大门(招呼站),"113.006484,36.321824",113.006484,36.321824,113.00003523836037,36.3217821706862
900000082008,上村中学(招呼站),"112.998603,36.317989",112.998603,36.317989,112.99218680083659,36.31797231299243
900000082008,建民兔业开发公司,"112.976473,36.316789",112.976473,36.316789,112.97014517646089,36.31683816253651
900000082008,王庄村,"112.970404,36.317504",112.970404,36.317504,112.96409875604834,36.31756962351283
900000082008,曲庄村(招呼站),"112.946545,36.330318",112.946545,36.330318,112.94031542793418,36.330435328768544
900000082008,东兴旺村,"112.939886,36.332422",112.939886,36.332422,112.93367338805461,36.3325507099925
900000082008,郭庄矿,"112.93527,36.324397",112.93527,36.324397,112.92906890400197,36.324535651663766
900000082008,郭庄村,"112.928326,36.325349",112.928326,36.325349,112.92213870083597,36.32549666935166
900000082008,东河北,"112.908863,36.32681",112.908863,36.32681,112.90270047383835,36.32697197346202
900000082008,滨河北路东口,"112.907831,36.32386",112.907831,36.32386,112.90166953273487,36.324023237519754
900000082008,西河北口(招呼站),"112.897607,36.328803",112.897607,36.328803,112.89144912200396,36.3289651440708
900000082008,西莲口,"112.892894,36.326403",112.892894,36.326403,112.88673640858715,36.326564640633826
900000082008,屯留区中医院,"112.892183,36.323659",112.892183,36.323659,112.88602561329388,36.32382125423681
900000082008,屯留党校,"112.891362,36.320494",112.891362,36.320494,112.88520481716972,36.32065692892127
900000082008,屯留会堂,"112.890352,36.316615",112.890352,36.316615,112.88419501949288,36.31677870655252
900000082008,长兴客运站,"112.889816,36.314499",112.889816,36.314499,112.88365911230036,36.314663116188484
